 j EnclosedM[g] Rad[cm] Vel[cm/s] Den[g/cc] X_H X_He
221  0.4118276473E+33  0.7514235632E+13 -0.1021944013E+04  0.2081012033E-05  0.5933254450E+00  0.3866232757E+00
222  0.4136895665E+33  0.7515496320E+13  0.2645850296E+04  0.2081138462E-05  0.5933254450E+00  0.3866232757E+00
223  0.4155513168E+33  0.7516756095E+13  0.7965532111E+04  0.2081758749E-05  0.5933254450E+00  0.3866232757E+00
224  0.4174128984E+33  0.7518014816E+13  0.1255626269E+05  0.2082615004E-05  0.5933254450E+00  0.3866232757E+00
225  0.4192743111E+33  0.7519272494E+13  0.1409135039E+05  0.2083456256E-05  0.5933254450E+00  0.3866232757E+00
226  0.4211355549E+33  0.7520529170E+13  0.1260049468E+05  0.2084231865E-05  0.5933254450E+00  0.3866232757E+00
227  0.4229966299E+33  0.7521785085E+13  0.9309302148E+04  0.2084606761E-05  0.5933254450E+00  0.3866232757E+00
228  0.4248575361E+33  0.7523040475E+13  0.6079264214E+04  0.2084595765E-05  0.5933254450E+00  0.3866232757E+00
229  0.4267182734E+33  0.7524295690E+13  0.4531949781E+04  0.2084000115E-05  0.5933254450E+00  0.3866232757E+00
230  0.4285788419E+33  0.7525550948E+13  0.4331885787E+04  0.2083045346E-05  0.5933254450E+00  0.3866232757E+00
231  0.4304392415E+33  0.7526806259E+13  0.4077306346E+04  0.2082072763E-05  0.5933254450E+00  0.3866232757E+00
232  0.4322994723E+33  0.7528061613E+13  0.3792195616E+04  0.2081119395E-05  0.5933254450E+00  0.3866232757E+00
233  0.4341595343E+33  0.7529317019E+13  0.3563046824E+04  0.2080148400E-05  0.5933254450E+00  0.3866232757E+00
234  0.4360194274E+33  0.7530572492E+13  0.3380246285E+04  0.2079156333E-05  0.5933254450E+00  0.3866232757E+00
235  0.4378791517E+33  0.7531828031E+13  0.3213424799E+04  0.2078166075E-05  0.5933254450E+00  0.3866232757E+00
236  0.4397387072E+33  0.7533083631E+13  0.3040651757E+04  0.2077182817E-05  0.5933254450E+00  0.3866232757E+00
237  0.4415980938E+33  0.7534339285E+13  0.2861874848E+04  0.2076213013E-05  0.5933254450E+00  0.3866232757E+00
238  0.4434573115E+33  0.7535594970E+13  0.2666326618E+04  0.2075281441E-05  0.5933254450E+00  0.3866232757E+00
239  0.4453163605E+33  0.7536850633E+13  0.2435616008E+04  0.2074436525E-05  0.5933254450E+00  0.3866232757E+00
240  0.4471752406E+33  0.7538106175E+13  0.2163700432E+04  0.2073759128E-05  0.5933254450E+00  0.3866232757E+00
241  0.4490339518E+33  0.7539361431E+13  0.1860332235E+04  0.2073351219E-05  0.5933254450E+00  0.3866232757E+00
242  0.4508924942E+33  0.7540616203E+13  0.1561600505E+04  0.2073272538E-05  0.5933254450E+00  0.3866232757E+00
243  0.4527508678E+33  0.7541870340E+13  0.1337023254E+04  0.2073442962E-05  0.5933254450E+00  0.3866232757E+00
244  0.4546090725E+33  0.7543123840E+13  0.1223178962E+04  0.2073619395E-05  0.5933254450E+00  0.3866232757E+00
245  0.4564671084E+33  0.7544376854E+13  0.1197485081E+04  0.2073546435E-05  0.5933254450E+00  0.3866232757E+00
246  0.4583249755E+33  0.7545629601E+13  0.1182431269E+04  0.2073111009E-05  0.5933254450E+00  0.3866232757E+00
247  0.4601826737E+33  0.7546882258E+13  0.1120437250E+04  0.2072383202E-05  0.5933254450E+00  0.3866232757E+00
248  0.4620402031E+33  0.7548134941E+13  0.1010429011E+04  0.2071463399E-05  0.5933254450E+00  0.3866232757E+00
249  0.4638975636E+33  0.7549387709E+13  0.8689245453E+03  0.2070448969E-05  0.5933254450E+00  0.3866232757E+00
250  0.4657547553E+33  0.7550640586E+13  0.7145691095E+03  0.2069391829E-05  0.5933254450E+00  0.3866232757E+00
251  0.4676117782E+33  0.7551893584E+13  0.5451143551E+03  0.2068317558E-05  0.5933254450E+00  0.3866232757E+00
252  0.4694686322E+33  0.7553146705E+13  0.3731148078E+03  0.2067241349E-05  0.5933254450E+00  0.3866232757E+00
253  0.4713253174E+33  0.7554399947E+13  0.2312923302E+03  0.2066167974E-05  0.5933254450E+00  0.3866232757E+00
254  0.4731818337E+33  0.7555653308E+13  0.8293004349E+02  0.2065097704E-05  0.5933254450E+00  0.3866232757E+00
255  0.4750381812E+33  0.7556906791E+13 -0.1051945851E+03  0.2064025700E-05  0.5933254450E+00  0.3866232757E+00
256  0.4768943599E+33  0.7558160396E+13 -0.2411631736E+03  0.2062950654E-05  0.5933254450E+00  0.3866232757E+00
257  0.4787503697E+33  0.7559414072E+13 -0.3048023450E+03  0.2061962918E-05  0.5933254450E+00  0.3866232757E+00
258  0.4806062107E+33  0.7560667655E+13  0.9253034374E+03  0.2061245123E-05  0.5933254450E+00  0.3866232757E+00
259  0.4824618828E+33  0.7561920773E+13  0.3871336158E+04  0.2061137346E-05  0.5933254450E+00  0.3866232757E+00
260  0.4843173861E+33  0.7563173187E+13  0.6808116274E+04  0.2061426383E-05  0.5933254450E+00  0.3866232757E+00
261  0.4861727206E+33  0.7564424636E+13  0.8085837664E+04  0.2062145647E-05  0.5933254450E+00  0.3866232757E+00
262  0.4880278862E+33  0.7565675041E+13  0.6525943999E+04  0.2062996781E-05  0.5933254450E+00  0.3866232757E+00
263  0.4898828830E+33  0.7566924362E+13  0.2153072818E+04  0.2063915772E-05  0.5933254450E+00  0.3866232757E+00
264  0.4917377109E+33  0.7568172843E+13 -0.2440147072E+04  0.2064435489E-05  0.5933254450E+00  0.3866232757E+00
265  0.4935923700E+33  0.7569420842E+13 -0.5380491064E+04  0.2064365580E-05  0.5933254450E+00  0.3866232757E+00
266  0.4954468603E+33  0.7570668770E+13 -0.6426937999E+04  0.2063611785E-05  0.5933254450E+00  0.3866232757E+00
267  0.4973011817E+33  0.7571916768E+13 -0.6399879675E+04  0.2062629078E-05  0.5933254450E+00  0.3866232757E+00
268  0.4991553343E+33  0.7573164830E+13 -0.6582152207E+04  0.2061655857E-05  0.5933254450E+00  0.3866232757E+00
269  0.5010093180E+33  0.7574412953E+13 -0.6775019883E+04  0.2060689112E-05  0.5933254450E+00  0.3866232757E+00
270  0.5028631329E+33  0.7575661138E+13 -0.6907306623E+04  0.2059719036E-05  0.5933254450E+00  0.3866232757E+00
271  0.5047167790E+33  0.7576909397E+13 -0.7020607800E+04  0.2058730759E-05  0.5933254450E+00  0.3866232757E+00
272  0.5065702562E+33  0.7578157732E+13 -0.7102428031E+04  0.2057740654E-05  0.5933254450E+00  0.3866232757E+00
273  0.5084235646E+33  0.7579406135E+13 -0.7194554249E+04  0.2056761635E-05  0.5933254450E+00  0.3866232757E+00
274  0.5102767042E+33  0.7580654587E+13 -0.7316279667E+04  0.2055817865E-05  0.5933254450E+00  0.3866232757E+00
275  0.5121296749E+33  0.7581903039E+13 -0.7476496070E+04  0.2054953470E-05  0.5933254450E+00  0.3866232757E+00
276  0.5139824768E+33  0.7583151388E+13 -0.7685435154E+04  0.2054257194E-05  0.5933254450E+00  0.3866232757E+00
277  0.5158351098E+33  0.7584399453E+13 -0.7952348645E+04  0.2053862805E-05  0.5933254450E+00  0.3866232757E+00
278  0.5176875740E+33  0.7585646962E+13 -0.8246640524E+04  0.2053916235E-05  0.5933254450E+00  0.3866232757E+00
279  0.5195398693E+33  0.7586893643E+13 -0.8502293986E+04  0.2054414621E-05  0.5933254450E+00  0.3866232757E+00
280  0.5213919959E+33  0.7588139362E+13 -0.8593207604E+04  0.2055140739E-05  0.5933254450E+00  0.3866232757E+00
281  0.5232439535E+33  0.7589384260E+13 -0.8521677727E+04  0.2055633363E-05  0.5933254450E+00  0.3866232757E+00
282  0.5250957424E+33  0.7590628619E+13 -0.8406906630E+04  0.2055660096E-05  0.5933254450E+00  0.3866232757E+00
283  0.5269473624E+33  0.7591872718E+13 -0.8328331392E+04  0.2055229907E-05  0.5933254450E+00  0.3866232757E+00
284  0.5287988135E+33  0.7593116751E+13 -0.8321459835E+04  0.2054477839E-05  0.5933254450E+00  0.3866232757E+00
285  0.5306500958E+33  0.7594360815E+13 -0.8359563684E+04  0.2053567876E-05  0.5933254450E+00  0.3866232757E+00
286  0.5325012093E+33  0.7595604958E+13 -0.8428818880E+04  0.2052575507E-05  0.5933254450E+00  0.3866232757E+00
287  0.5343521539E+33  0.7596849200E+13 -0.8531044884E+04  0.2051552632E-05  0.5933254450E+00  0.3866232757E+00
288  0.5362029297E+33  0.7598093548E+13 -0.8635413784E+04  0.2050520765E-05  0.5933254450E+00  0.3866232757E+00
289  0.5380535367E+33  0.7599337999E+13 -0.8696051493E+04  0.2049490992E-05  0.5933254450E+00  0.3866232757E+00
290  0.5399039748E+33  0.7600582549E+13 -0.8762646317E+04  0.2048470972E-05  0.5933254450E+00  0.3866232757E+00
291  0.5417542441E+33  0.7601827204E+13 -0.8868118951E+04  0.2047439453E-05  0.5933254450E+00  0.3866232757E+00
292  0.5436043445E+33  0.7603071989E+13 -0.9009331614E+04  0.2046368345E-05  0.5933254450E+00  0.3866232757E+00
293  0.5454542761E+33  0.7604316851E+13 -0.9240140043E+04  0.2045386931E-05  0.5933254450E+00  0.3866232757E+00
294  0.5473040389E+33  0.7605561641E+13 -0.8135911260E+04  0.2044647969E-05  0.5933254450E+00  0.3866232757E+00
295  0.5491536328E+33  0.7606805946E+13 -0.5321311115E+04  0.2044588509E-05  0.5933254450E+00  0.3866232757E+00
296  0.5510030579E+33  0.7608049478E+13 -0.7627086160E+03  0.2045003986E-05  0.5933254450E+00  0.3866232757E+00
297  0.5528523141E+33  0.7609292166E+13  0.4243405098E+04  0.2045537845E-05  0.5933254450E+00  0.3866232757E+00
298  0.5547014015E+33  0.7610534252E+13  0.7908035324E+04  0.2045674868E-05  0.5933254450E+00  0.3866232757E+00
299  0.5565503201E+33  0.7611776005E+13  0.1019458211E+05  0.2045368149E-05  0.5933254450E+00  0.3866232757E+00
300  0.5583990698E+33  0.7613017723E+13  0.1097123169E+05  0.2044572967E-05  0.5933254450E+00  0.3866232757E+00
301  0.5602476507E+33  0.7614259527E+13  0.1098808243E+05  0.2043577376E-05  0.5933254450E+00  0.3866232757E+00
302  0.5620960628E+33  0.7615501421E+13  0.1097230601E+05  0.2042575273E-05  0.5933254450E+00  0.3866232757E+00
303  0.5639443060E+33  0.7616743404E+13  0.1096474123E+05  0.2041576404E-05  0.5933254450E+00  0.3866232757E+00
304  0.5657923803E+33  0.7617985476E+13  0.1095914680E+05  0.2040578656E-05  0.5933254450E+00  0.3866232757E+00
305  0.5676402859E+33  0.7619227637E+13  0.1095235021E+05  0.2039581106E-05  0.5933254450E+00  0.3866232757E+00
306  0.5694880226E+33  0.7620469887E+13  0.1094428942E+05  0.2038583753E-05  0.5933254450E+00  0.3866232757E+00
307  0.5713355904E+33  0.7621712226E+13  0.1093603822E+05  0.2037586921E-05  0.5933254450E+00  0.3866232757E+00
308  0.5731829894E+33  0.7622954654E+13  0.1092796568E+05  0.2036590721E-05  0.5933254450E+00  0.3866232757E+00
309  0.5750302196E+33  0.7624197170E+13  0.1091995226E+05  0.2035595115E-05  0.5933254450E+00  0.3866232757E+00
310  0.5768772809E+33  0.7625439776E+13  0.1091192895E+05  0.2034600082E-05  0.5933254450E+00  0.3866232757E+00
311  0.5787241734E+33  0.7626682471E+13  0.1090390040E+05  0.2033605623E-05  0.5933254450E+00  0.3866232757E+00
312  0.5805708971E+33  0.7627925254E+13  0.1089587758E+05  0.2032611742E-05  0.5933254450E+00  0.3866232757E+00
313  0.5824174519E+33  0.7629168127E+13  0.1088786105E+05  0.2031618438E-05  0.5933254450E+00  0.3866232757E+00
314  0.5842638378E+33  0.7630411088E+13  0.1087985357E+05  0.2030625708E-05  0.5933254450E+00  0.3866232757E+00
315  0.5861100550E+33  0.7631654138E+13  0.1087185410E+05  0.2029633553E-05  0.5933254450E+00  0.3866232757E+00
316  0.5879561033E+33  0.7632897277E+13  0.1086383505E+05  0.2028641981E-05  0.5933254450E+00  0.3866232757E+00
317  0.5898019827E+33  0.7634140505E+13  0.1085579171E+05  0.2027650995E-05  0.5933254450E+00  0.3866232757E+00
318  0.5916476933E+33  0.7635383821E+13  0.1084789249E+05  0.2026660544E-05  0.5933254450E+00  0.3866232757E+00
319  0.5934932351E+33  0.7636627227E+13  0.1084025033E+05  0.2025670579E-05  0.5933254450E+00  0.3866232757E+00
320  0.5953386080E+33  0.7637870721E+13  0.1083202069E+05  0.2024681344E-05  0.5933254450E+00  0.3866232757E+00
321  0.5971838121E+33  0.7639114303E+13  0.1082166440E+05  0.2023693360E-05  0.5933254450E+00  0.3866232757E+00
322  0.5990288474E+33  0.7640357973E+13  0.1081164842E+05  0.2022706015E-05  0.5933254450E+00  0.3866232757E+00
323  0.6008737138E+33  0.7641601734E+13  0.1081116306E+05  0.2021716448E-05  0.5933254450E+00  0.3866232757E+00
324  0.6027184114E+33  0.7642845590E+13  0.1084310236E+05  0.2020717644E-05  0.5933254450E+00  0.3866232757E+00
325  0.6045629401E+33  0.7644089545E+13  0.1087022013E+05  0.2019714588E-05  0.5933254450E+00  0.3866232757E+00
326  0.6064073000E+33  0.7645333422E+13  0.9744008770E+04  0.2018998559E-05  0.5933254450E+00  0.3866232757E+00
327  0.6082514911E+33  0.7646576901E+13  0.7258497976E+04  0.2018804479E-05  0.5933254450E+00  0.3866232757E+00
328  0.6100955133E+33  0.7647819725E+13  0.3188130599E+04  0.2019025553E-05  0.5933254450E+00  0.3866232757E+00
329  0.6119393667E+33  0.7649061762E+13 -0.1359360929E+04  0.2019465288E-05  0.5933254450E+00  0.3866232757E+00
330  0.6137830512E+33  0.7650303255E+13 -0.4563860318E+04  0.2019507797E-05  0.5933254450E+00  0.3866232757E+00
331  0.6156265669E+33  0.7651544550E+13 -0.6275235627E+04  0.2018989918E-05  0.5933254450E+00  0.3866232757E+00
332  0.6174699138E+33  0.7652785913E+13 -0.6138140551E+04  0.2018040282E-05  0.5933254450E+00  0.3866232757E+00
333  0.6193130918E+33  0.7654027414E+13 -0.5997327184E+04  0.2016975195E-05  0.5933254450E+00  0.3866232757E+00
334  0.6211561010E+33  0.7655269045E+13 -0.5708438241E+04  0.2015926371E-05  0.5933254450E+00  0.3866232757E+00
335  0.6229989413E+33  0.7656510819E+13 -0.5434360876E+04  0.2014855331E-05  0.5933254450E+00  0.3866232757E+00
336  0.6248416128E+33  0.7657752739E+13 -0.5138833086E+04  0.2013780787E-05  0.5933254450E+00  0.3866232757E+00
337  0.6266841155E+33  0.7658994807E+13 -0.4813677094E+04  0.2012704183E-05  0.5933254450E+00  0.3866232757E+00
338  0.6285264493E+33  0.7660237020E+13 -0.4492805080E+04  0.2011631153E-05  0.5933254450E+00  0.3866232757E+00
339  0.6303686143E+33  0.7661479367E+13 -0.4182583983E+04  0.2010576733E-05  0.5933254450E+00  0.3866232757E+00
340  0.6322106105E+33  0.7662721821E+13 -0.3896877027E+04  0.2009568525E-05  0.5933254450E+00  0.3866232757E+00
341  0.6340524378E+33  0.7663964317E+13 -0.3646749550E+04  0.2008665776E-05  0.5933254450E+00  0.3866232757E+00
342  0.6358940962E+33  0.7665206726E+13 -0.3448291567E+04  0.2007969551E-05  0.5933254450E+00  0.3866232757E+00
343  0.6377355859E+33  0.7666448843E+13 -0.3304621222E+04  0.2007608166E-05  0.5933254450E+00  0.3866232757E+00
344  0.6395769067E+33  0.7667690405E+13 -0.3173610146E+04  0.2007670379E-05  0.5933254450E+00  0.3866232757E+00
345  0.6414180586E+33  0.7668931189E+13 -0.2968883742E+04  0.2008093477E-05  0.5933254450E+00  0.3866232757E+00
346  0.6432590417E+33  0.7670171135E+13 -0.2622514674E+04  0.2008618581E-05  0.5933254450E+00  0.3866232757E+00
347  0.6450998560E+33  0.7671410375E+13 -0.2156672774E+04  0.2008927477E-05  0.5933254450E+00  0.3866232757E+00
348  0.6469405014E+33  0.7672649144E+13 -0.1655252553E+04  0.2008859362E-05  0.5933254450E+00  0.3866232757E+00
349  0.6487809780E+33  0.7673887658E+13 -0.1191390305E+04  0.2008439037E-05  0.5933254450E+00  0.3866232757E+00
350  0.6506212858E+33  0.7675126063E+13 -0.7949754708E+03  0.2007782741E-05  0.5933254450E+00  0.3866232757E+00
351  0.6524614247E+33  0.7676364437E+13 -0.4478024702E+03  0.2007003205E-05  0.5933254450E+00  0.3866232757E+00
352  0.6543013947E+33  0.7677602815E+13 -0.9673407218E+02  0.2006164085E-05  0.5933254450E+00  0.3866232757E+00
353  0.6561411960E+33  0.7678841221E+13  0.2825250463E+03  0.2005287080E-05  0.5933254450E+00  0.3866232757E+00
354  0.6579808284E+33  0.7680079624E+13  0.4623736200E+03  0.2004460752E-05  0.5933254450E+00  0.3866232757E+00
355  0.6598202919E+33  0.7681317944E+13  0.8566464383E+02  0.2003766090E-05  0.5933254450E+00  0.3866232757E+00
356  0.6616595866E+33  0.7682555856E+13 -0.1738949870E+04  0.2003596541E-05  0.5933254450E+00  0.3866232757E+00
357  0.6634987125E+33  0.7683793157E+13 -0.4835336365E+04  0.2003755580E-05  0.5933254450E+00  0.3866232757E+00
358  0.6653376696E+33  0.7685029670E+13 -0.9022700417E+04  0.2004203256E-05  0.5933254450E+00  0.3866232757E+00
359  0.6671764577E+33  0.7686265501E+13 -0.1251117643E+05  0.2004481223E-05  0.5933254450E+00  0.3866232757E+00
360  0.6690150771E+33  0.7687500499E+13 -0.1310273938E+05  0.2005002958E-05  0.5933254450E+00  0.3866232757E+00
361  0.6708535276E+33  0.7688734875E+13 -0.1041641587E+05  0.2005185970E-05  0.5933254450E+00  0.3866232757E+00
362  0.6726918093E+33  0.7689968338E+13 -0.5997921421E+04  0.2005841387E-05  0.5933254450E+00  0.3866232757E+00
363  0.6745299221E+33  0.7691200975E+13 -0.1566770047E+04  0.2006358308E-05  0.5933254450E+00  0.3866232757E+00
364  0.6763678661E+33  0.7692433037E+13  0.9145398812E+03  0.2006466472E-05  0.5933254450E+00  0.3866232757E+00
365  0.6782056413E+33  0.7693664850E+13  0.2198194085E+04  0.2006044143E-05  0.5933254450E+00  0.3866232757E+00
366  0.6800432476E+33  0.7694896634E+13  0.2104413262E+04  0.2005267099E-05  0.5933254450E+00  0.3866232757E+00
367  0.6818806851E+33  0.7696128434E+13  0.1792303545E+04  0.2004413888E-05  0.5933254450E+00  0.3866232757E+00
368  0.6837179537E+33  0.7697360251E+13  0.1416560033E+04  0.2003559688E-05  0.5933254450E+00  0.3866232757E+00
369  0.6855550535E+33  0.7698592057E+13  0.1054195259E+04  0.2002753770E-05  0.5933254450E+00  0.3866232757E+00
370  0.6873919845E+33  0.7699823809E+13  0.6500521046E+03  0.2002015716E-05  0.5933254450E+00  0.3866232757E+00
371  0.6892287466E+33  0.7701055424E+13  0.1910234993E+03  0.2001415137E-05  0.5933254450E+00  0.3866232757E+00
372  0.6910653399E+33  0.7702286750E+13 -0.3001884709E+03  0.2001059223E-05  0.5933254450E+00  0.3866232757E+00
373  0.6929017644E+33  0.7703517588E+13 -0.7927289645E+03  0.2001029722E-05  0.5933254450E+00  0.3866232757E+00
374  0.6947380200E+33  0.7704747763E+13 -0.1231982868E+04  0.2001285843E-05  0.5933254450E+00  0.3866232757E+00
375  0.6965741067E+33  0.7705977225E+13 -0.1551243267E+04  0.2001621495E-05  0.5933254450E+00  0.3866232757E+00
376  0.6984100247E+33  0.7707206110E+13 -0.1756296395E+04  0.2001738786E-05  0.5933254450E+00  0.3866232757E+00
377  0.7002457737E+33  0.7708434648E+13 -0.1928850417E+04  0.2001482521E-05  0.5933254450E+00  0.3866232757E+00
378  0.7020813540E+33  0.7709663053E+13 -0.2136346334E+04  0.2000876017E-05  0.5933254450E+00  0.3866232757E+00
379  0.7039167654E+33  0.7710891471E+13 -0.2398623836E+04  0.2000034280E-05  0.5933254450E+00  0.3866232757E+00
380  0.7057520080E+33  0.7712119977E+13 -0.2704899107E+04  0.1999068810E-05  0.5933254450E+00  0.3866232757E+00
381  0.7075870817E+33  0.7713348607E+13 -0.3036704148E+04  0.1998047380E-05  0.5933254450E+00  0.3866232757E+00
382  0.7094219866E+33  0.7714577377E+13 -0.3382439291E+04  0.1996999909E-05  0.5933254450E+00  0.3866232757E+00
383  0.7112567226E+33  0.7715806292E+13 -0.3727996487E+04  0.1995944464E-05  0.5933254450E+00  0.3866232757E+00
384  0.7130912899E+33  0.7717035350E+13 -0.4048860643E+04  0.1994893351E-05  0.5933254450E+00  0.3866232757E+00
385  0.7149256882E+33  0.7718264548E+13 -0.4383804498E+04  0.1993847292E-05  0.5933254450E+00  0.3866232757E+00
386  0.7167599178E+33  0.7719493903E+13 -0.4743989904E+04  0.1992772371E-05  0.5933254450E+00  0.3866232757E+00
387  0.7185939784E+33  0.7720723417E+13 -0.5185895130E+04  0.1991698665E-05  0.5933254450E+00  0.3866232757E+00
388  0.7204278703E+33  0.7721953042E+13 -0.5473252293E+04  0.1990700330E-05  0.5933254450E+00  0.3866232757E+00
389  0.7222615933E+33  0.7723182667E+13 -0.4988853535E+04  0.1989884091E-05  0.5933254450E+00  0.3866232757E+00
390  0.7240951475E+33  0.7724411930E+13 -0.2696235774E+04  0.1989653666E-05  0.5933254450E+00  0.3866232757E+00
391  0.7259285328E+33  0.7725640593E+13  0.8397817382E+03  0.1989807543E-05  0.5933254450E+00  0.3866232757E+00
392  0.7277617493E+33  0.7726868619E+13  0.4819171767E+04  0.1990024548E-05  0.5933254450E+00  0.3866232757E+00
393  0.7295947970E+33  0.7728096175E+13  0.7648077215E+04  0.1989968652E-05  0.5933254450E+00  0.3866232757E+00
394  0.7314276758E+33  0.7729323486E+13  0.9481607142E+04  0.1989551623E-05  0.5933254450E+00  0.3866232757E+00
395  0.7332603858E+33  0.7730550823E+13  0.9871871962E+04  0.1988695695E-05  0.5933254450E+00  0.3866232757E+00
396  0.7350929269E+33  0.7731778241E+13  0.9864965546E+04  0.1987749195E-05  0.5933254450E+00  0.3866232757E+00
397  0.7369252992E+33  0.7733005741E+13  0.9857113604E+04  0.1986802454E-05  0.5933254450E+00  0.3866232757E+00
398  0.7387575027E+33  0.7734233322E+13  0.9851877114E+04  0.1985857178E-05  0.5933254450E+00  0.3866232757E+00
399  0.7405895373E+33  0.7735460984E+13  0.9846944982E+04  0.1984912509E-05  0.5933254450E+00  0.3866232757E+00
400  0.7424214031E+33  0.7736688728E+13  0.9840241278E+04  0.1983967842E-05  0.5933254450E+00  0.3866232757E+00
401  0.7442531000E+33  0.7737916554E+13  0.9832699343E+04  0.1983023463E-05  0.5933254450E+00  0.3866232757E+00
402  0.7460846281E+33  0.7739144461E+13  0.9825168376E+04  0.1982079620E-05  0.5933254450E+00  0.3866232757E+00
403  0.7479159874E+33  0.7740372450E+13  0.9817756171E+04  0.1981136356E-05  0.5933254450E+00  0.3866232757E+00
404  0.7497471778E+33  0.7741600521E+13  0.9810327540E+04  0.1980193649E-05  0.5933254450E+00  0.3866232757E+00
405  0.7515781994E+33  0.7742828673E+13  0.9802962843E+04  0.1979251454E-05  0.5933254450E+00  0.3866232757E+00
